Match ID,Event,Date,Team 1,Team 2,Map,Team 1 Rounds,Team 2 Rounds,Total Rounds,Winner,Team 1 FK,Team 2 FK,Team 1 Clutches,Team 2 Clutches,Team 1 Rating,Team 2 Rating
16514,EMS One Katowice 2014,2014-03-15 19:00:00,Virtus.pro,LGB,Inferno,16,8,24,Virtus.pro,12,12,4,0,1.24,0.74
16513,EMS One Katowice 2014,2014-03-15 17:05:00,NiP,Dignitas,Nuke,16,5,21,NiP,14,7,1,3,1.28,0.66
16512,EMS One Katowice 2014,2014-03-15 17:05:00,NiP,Dignitas,Inferno,16,6,22,NiP,12,10,0,0,1.31,0.71
16511,EMS One Katowice 2014,2014-03-15 13:00:00,LGB,fnatic,Train,16,14,30,LGB,15,15,0,3,0.96,0.99
16510,EMS One Katowice 2014,2014-03-15 13:00:00,LGB,fnatic,Mirage,16,12,28,LGB,20,8,0,1,1.12,0.84
16508,EMS One Katowice 2014,2014-03-15 13:00:00,LGB,fnatic,Inferno,11,16,27,fnatic,15,12,1,1,0.87,1.16
16507,EMS One Katowice 2014,2014-03-14 18:55:00,NiP,compLexity,Train,16,11,27,NiP,17,10,4,2,1.09,0.9
16506,EMS One Katowice 2014,2014-03-14 18:55:00,NiP,compLexity,Nuke,16,2,18,NiP,11,7,2,0,1.41,0.56
16505,EMS One Katowice 2014,2014-03-14 18:55:00,NiP,compLexity,Dust2,12,16,28,compLexity,14,14,1,4,1.03,0.95
16504,EMS One Katowice 2014,2014-03-14 16:00:00,Virtus.pro,LDLC,Inferno,16,8,24,Virtus.pro,17,7,2,2,1.18,0.81
16503,EMS One Katowice 2014,2014-03-14 16:00:00,Virtus.pro,LDLC,Mirage,16,3,19,Virtus.pro,10,9,6,3,1.36,0.66
16502,EMS One Katowice 2014,2014-03-14 13:00:00,Dignitas,HellRaisers,Mirage,16,11,27,Dignitas,15,12,3,4,1.25,0.8
16501,EMS One Katowice 2014,2014-03-14 13:00:00,Dignitas,HellRaisers,Dust2,16,7,23,Dignitas,10,13,3,0,1.22,0.76
16499,EMS One Katowice 2014,2014-03-14 00:40:00,compLexity,Clan-Mystik,Nuke,16,12,28,compLexity,16,12,1,0,1.05,0.9
16497,EMS One Katowice 2014,2014-03-14 00:40:00,fnatic,Reason,Inferno,16,6,22,fnatic,12,10,3,0,1.25,0.76
16498,EMS One Katowice 2014,2014-03-13 23:40:00,Dignitas,Reason,Inferno,16,8,24,Dignitas,10,14,3,1,1.23,0.84
16496,EMS One Katowice 2014,2014-03-13 23:40:00,fnatic,iBUYPOWER,Inferno,16,13,29,fnatic,13,16,1,2,0.98,0.99
16500,EMS One Katowice 2014,2014-03-13 23:30:00,Clan-Mystik,Natus Vincere,Dust2,16,13,29,Clan-Mystik,11,18,3,0,0.91,1.03
16495,EMS One Katowice 2014,2014-03-13 23:30:00,LGB,compLexity,Dust2,16,11,27,LGB,16,11,2,2,1.23,0.73
16494,EMS One Katowice 2014,2014-03-13 22:15:00,compLexity,Clan-Mystik,Inferno,16,6,22,compLexity,13,9,1,0,1.09,0.79
16493,EMS One Katowice 2014,2014-03-13 22:15:00,Dignitas,iBUYPOWER,Nuke,16,8,24,Dignitas,16,8,3,1,1.22,0.73
16492,EMS One Katowice 2014,2014-03-13 22:15:00,Reason,fnatic,Inferno,16,12,28,Reason,13,15,2,0,1.1,0.9
16491,EMS One Katowice 2014,2014-03-13 22:15:00,LGB,Natus Vincere,Inferno,16,8,24,LGB,16,8,2,0,1.12,0.86
16490,EMS One Katowice 2014,2014-03-13 18:50:00,LDLC,3DMAX,Inferno,16,13,29,LDLC,17,12,2,2,1.08,0.98
16489,EMS One Katowice 2014,2014-03-13 18:00:00,HellRaisers,Titan,Inferno,16,14,30,HellRaisers,13,17,3,2,1.0,0.96
16488,EMS One Katowice 2014,2014-03-13 17:20:00,3DMAX,Vox Eminor,Inferno,16,7,23,3DMAX,13,10,2,1,1.19,0.76
16487,EMS One Katowice 2014,2014-03-13 17:00:00,HellRaisers,mousesports,Dust2,16,9,25,HellRaisers,17,8,1,3,1.18,0.79
16486,EMS One Katowice 2014,2014-03-13 16:10:00,NiP,LDLC,Inferno,16,7,23,NiP,17,6,0,3,1.4,0.65
16485,EMS One Katowice 2014,2014-03-13 15:45:00,Virtus.pro,Titan,Mirage,16,7,23,Virtus.pro,16,7,2,1,1.38,0.72
16484,EMS One Katowice 2014,2014-03-13 15:00:00,LDLC,Vox Eminor,Inferno,16,13,29,LDLC,14,15,2,3,1.11,0.92
16481,EMS One Katowice 2014,2014-03-13 14:00:00,Virtus.pro,HellRaisers,Mirage,19,16,35,Virtus.pro,14,21,6,0,0.95,1.04
16483,EMS One Katowice 2014,2014-03-13 13:00:00,Titan,mousesports,Dust2,16,5,21,Titan,15,6,1,2,1.31,0.61
16480,EMS One Katowice 2014,2014-03-13 13:00:00,NiP,3DMAX,Dust2,16,5,21,NiP,11,10,2,0,1.34,0.6
15856,DreamHack Winter 2013,2013-11-30 22:30:00,NiP,fnatic,Train,2,16,18,fnatic,8,10,1,2,0.55,1.41
15855,DreamHack Winter 2013,2013-11-30 22:30:00,NiP,fnatic,Inferno,16,6,22,NiP,17,5,1,2,1.38,0.6
15854,DreamHack Winter 2013,2013-11-30 22:30:00,NiP,fnatic,Dust2,14,16,30,fnatic,19,11,1,1,1.0,0.95
15853,DreamHack Winter 2013,2013-11-30 18:10:00,fnatic,compLexity,Mirage,16,7,23,fnatic,12,11,0,2,1.26,0.69
15852,DreamHack Winter 2013,2013-11-30 18:10:00,fnatic,compLexity,Inferno,16,7,23,fnatic,13,9,0,0,1.12,0.84
15851,DreamHack Winter 2013,2013-11-30 14:30:00,NiP,VeryGames,Nuke,16,5,21,NiP,14,7,2,0,1.32,0.61
15850,DreamHack Winter 2013,2013-11-30 14:30:00,NiP,VeryGames,Inferno,6,16,22,VeryGames,11,11,0,2,0.76,1.24
15849,DreamHack Winter 2013,2013-11-30 14:30:00,NiP,VeryGames,Dust2,16,13,29,NiP,15,14,1,0,1.06,0.9
15846,DreamHack Winter 2013,2013-11-29 20:00:00,Astana Dragons,compLexity,Inferno,12,16,28,compLexity,16,12,2,4,0.96,1.05
15845,DreamHack Winter 2013,2013-11-29 20:00:00,Astana Dragons,compLexity,Dust2,7,16,23,compLexity,8,15,0,2,0.7,1.27
15844,DreamHack Winter 2013,2013-11-29 20:00:00,Astana Dragons,compLexity,Nuke,16,9,25,Astana Dragons,12,13,2,0,1.09,0.88
15843,DreamHack Winter 2013,2013-11-29 20:00:00,CPH Wolves,VeryGames,Mirage,12,16,28,VeryGames,11,17,2,1,0.93,1.01
15842,DreamHack Winter 2013,2013-11-29 20:00:00,CPH Wolves,VeryGames,Inferno,16,5,21,CPH Wolves,12,9,3,1,1.22,0.72
15841,DreamHack Winter 2013,2013-11-29 20:00:00,CPH Wolves,VeryGames,Dust2,6,16,22,VeryGames,5,17,1,2,0.62,1.39
15839,DreamHack Winter 2013,2013-11-29 17:51:00,Astana Dragons,Reason,Nuke,16,13,29,Astana Dragons,13,16,2,1,1.06,0.9
15838,DreamHack Winter 2013,2013-11-29 17:45:00,Reason,SK,Inferno,16,3,19,Reason,14,5,3,0,1.33,0.61
15840,DreamHack Winter 2013,2013-11-29 17:00:00,CPH Wolves,Astana Dragons,Nuke,16,7,23,CPH Wolves,17,6,1,1,1.32,0.73
15837,DreamHack Winter 2013,2013-11-29 16:18:00,CPH Wolves,SK,Inferno,16,11,27,CPH Wolves,13,14,2,0,1.16,0.8
15836,DreamHack Winter 2013,2013-11-29 15:15:00,Astana Dragons,Reason,Inferno,16,11,27,Astana Dragons,15,12,3,1,1.23,0.78
15835,DreamHack Winter 2013,2013-11-29 13:00:00,VeryGames,n!faculty,Dust2,16,9,25,VeryGames,14,10,3,0,1.06,0.91
15834,DreamHack Winter 2013,2013-11-29 12:45:00,compLexity,VeryGames,Inferno,16,14,30,compLexity,18,12,2,3,1.03,0.94
15833,DreamHack Winter 2013,2013-11-29 11:30:00,n!faculty,Xapso,Train,16,5,21,n!faculty,15,6,2,0,1.19,0.74
15832,DreamHack Winter 2013,2013-11-29 11:04:00,VeryGames,Xapso,Inferno,16,8,24,VeryGames,14,10,1,1,1.16,0.79
15831,DreamHack Winter 2013,2013-11-29 10:56:00,compLexity,n!faculty,Inferno,16,5,21,compLexity,13,8,1,0,1.36,0.56
15830,DreamHack Winter 2013,2013-11-28 22:45:00,LGB,NiP,Inferno,7,16,23,NiP,10,13,0,4,0.75,1.23
15829,DreamHack Winter 2013,2013-11-28 22:45:00,LGB,NiP,Train,9,16,25,NiP,10,15,0,2,0.79,1.2
15828,DreamHack Winter 2013,2013-11-28 22:45:00,LGB,NiP,Dust2,16,14,30,LGB,18,12,1,2,1.04,0.89
15827,DreamHack Winter 2013,2013-11-28 22:30:00,fnatic,Recursive,Train,16,10,26,fnatic,18,8,2,2,1.16,0.82
15826,DreamHack Winter 2013,2013-11-28 22:30:00,fnatic,Recursive,Dust2,13,16,29,Recursive,17,12,2,1,0.93,1.05
15825,DreamHack Winter 2013,2013-11-28 22:30:00,fnatic,Recursive,Inferno,16,9,25,fnatic,14,11,2,4,1.24,0.8
15824,DreamHack Winter 2013,2013-11-28 20:00:00,Recursive,UniversalSoldiers,Inferno,16,13,29,Recursive,14,15,1,1,1.09,0.95
15823,DreamHack Winter 2013,2013-11-28 18:15:00,NiP,UniversalSoldiers,Inferno,16,4,20,NiP,8,12,1,3,1.28,0.65
15822,DreamHack Winter 2013,2013-11-28 16:45:00,Recursive,iBUYPOWER,Inferno,16,8,24,Recursive,12,12,3,0,1.12,0.83
15821,DreamHack Winter 2013,2013-11-28 15:45:00,UniversalSoldiers,iBUYPOWER,Dust2,16,9,25,UniversalSoldiers,12,13,2,2,1.24,0.77
15820,DreamHack Winter 2013,2013-11-28 15:30:00,NiP,Recursive,Inferno,16,13,29,NiP,15,14,0,1,0.99,0.95
15819,DreamHack Winter 2013,2013-11-28 14:20:00,LGB,Clan-Mystik,Inferno,16,2,18,LGB,13,5,0,0,1.61,0.44
15818,DreamHack Winter 2013,2013-11-28 13:19:00,fnatic,Clan-Mystik,Inferno,16,6,22,fnatic,10,12,2,0,1.15,0.83
15817,DreamHack Winter 2013,2013-11-28 12:15:00,LGB,Natus Vincere,Mirage,16,13,29,LGB,16,13,0,4,1.16,0.78
15816,DreamHack Winter 2013,2013-11-28 11:00:00,fnatic,Natus Vincere,Mirage,16,9,25,fnatic,17,8,3,4,1.23,0.77
15815,DreamHack Winter 2013,2013-11-28 10:00:00,Clan-Mystik,LGB,Dust2,16,14,30,Clan-Mystik,18,12,2,1,0.97,0.96
