Player,Event,Rating
Sico,ESEA MDL Season 29 Australia,1.36
Sico,eXTREMESLAND 2018 ANZ Regional Finals,1.35
Sico,eXTREMESLAND 2018 ANZ Closed Qualifier,1.22
Sico,ESL Australia & NZ Championship Season 7,1.55
Sico,DreamHack Masters Stockholm 2018 Asia Closed Qualifier,1.11
Sico,IEM Shanghai 2018 Oceania Closed Qualifier,1.19
Sico,DreamHack Masters Stockholm 2018 Oceania Open Qualifier,1.18
Sico,ESL Australia & NZ Championship Season 6 Finals,1.11
Sico,ZOTAC Cup Masters 2018 Asia-Pacific Regional Finals,1.28
Sico,Gfinity Elite Series Australia Season 1,1.40
Sico,Asia Minor Oceania Open Qualifier - FACEIT Major 2018,1.20
Sico,ESEA MDL Season 28 Australia,1.34
Sico,ESEA Season 27 MDL Global Challenge,0.80
Sico,IEM Sydney 2018,1.11
Sico,ESL Pro League Season 7 Asia-Pacific,1.04
Sico,IEM Sydney 2018 Oceania Closed Qualifier,1.44
Sico,ESL Pro League Season 7 Oceania Closed Qualifier,1.31
Sico,WESG 2017 World Finals,1.25
Sico,ESL Australia & NZ Championship Season 6,1.34
Sico,IEM Katowice 2018,0.88
Sico,ESEA MDL Season 27 Australia,1.37
Sico,IEM Katowice 2018 Oceania Closed Qualifier,1.27
Sico,WESG 2017 Asia-Pacific Regional Finals,1.37
Sico,WESG 2017 New Zealand & Pacific Islands,1.57
Sico,ZEN League Season 2 Finals,1.07
Sico,Asia Minor - ELEAGUE Major 2018,0.95
Sico,eXTREMESLAND 2017 Asia Finals,1.47
Sico,ESEA MDL Season 26 Australia,1.33
Sico,ZEN League Season 2,1.50
Sico,eXTREMESLAND 2017 ANZ Regional Finals,1.22
Sico,ZEN League Season 2 ANZ Closed Qualifier,1.23
Sico,AOC CyberGamer Premier League Spring 2017,1.18
Sico,ROG MASTERS 2017 Australian Open Qualifier,1.22
Sico,AOC CyberGamer Premier League Spring 2017 Closed Qualifier,1.27
Sico,ESL Australia & NZ Championship Season 4 Finals,1.30
Sico,Unikrn TV Australian Showdown,1.35
Sico,eXTREMESLAND 2017 ANZ Closed Qualifier,1.29
Sico,ESL Australia & NZ Championship Season 4,1.37
Sico,ESL Australia & NZ Championship Season 3 Finals,1.35
Sico,Asia Minor Oceania Qualifier - PGL Major Krakow 2017,1.24
Sico,Acer CyberGamer Premier League Autumn 2017 Finals,1.08
Sico,ESEA MDL Season 24 Australia,1.10
Sico,IEM Sydney 2017 ANZ Closed Qualifier,1.07
Sico,ESL Australia & NZ Championship Season 3,1.19
Sico,Acer CyberGamer Premier League Autumn 2017,1.12
Sico,ZEN Esports Network League Season 1 ANZ Offline Qualifier,0.97
Sico,Acer CyberGamer Premier League Autumn 2017 FFYI Qualifier,1.46
Sico,ZEN Esports Network League Season 1 ANZ Open Qualifier,0.96
Sico,WESG 2016 Asia-Pacific Regional Finals,1.11
Sico,CyberGamer Pro League Season 9,1.17
Sico,EB Expo Sydney 2016 Qualifier #1,1.08
Sico,ROG MASTERS 2016 Oceania Qualifier,1.24
Sico,ESL Australia & NZ Championship Season 2,1.09
Sico,Counter Pit League Season 2,1.15
Sico,FACEIT League 2015 Stage 3,1.08
Sico,FACEIT League 2015 Stage 2,0.90
Sico,World Championships 2015 Oceanic Qualifier,0.82
Sico,FACEIT League 2015 Stage 2 Oceanic Qualifier,1.33
Sico,WESG 2016 New Zealand,1.47
KSCERATO,ESL One Cologne 2019 North America Closed Qualifier,1.12
KSCERATO,ESEA MDL Season 31 North America,1.13
KSCERATO,ECS Season 7 North America Week 3,1.08
KSCERATO,ESL One Cologne 2019 North America Open Qualifier 2,1.13
KSCERATO,DreamHack Open Rio 2019,1.14
KSCERATO,ESEA MDL Season 30 North America All-Star Game,1.18
KSCERATO,DreamHack Masters Dallas 2019 North America Closed Qualifier,1.26
KSCERATO,ECS Season 7 North America Week 2,1.25
KSCERATO,ECS Season 7 North America Pinnacle Cup,1.19
KSCERATO,IEM Katowice 2019 Main Qualifier,1.07
KSCERATO,WePlay! Lock and Load,1.22
KSCERATO,Americas Minor - IEM Katowice 2019,1.15
KSCERATO,ESEA MDL Season 30 North America,1.35
KSCERATO,NSG Eastern Conference Championship,1.29
KSCERATO,Americas Minor North America Closed Qualifier - IEM Katowice 2019,1.22
KSCERATO,StarSeries i-League Season 7 North America Qualifier,1.39
KSCERATO,ESEA MDL Season 29 North America Relegation,1.36
KSCERATO,ESEA Advanced Season 29 North America,1.07
KSCERATO,PLG Grand Slam 2018 North America Open Qualifier,1.08
KSCERATO,DreamHack Open Winter 2018 North America Open Qualifier,1.04
KSCERATO,Americas Minor North America Open Qualifier 1 - IEM Katowice 2019,1.52
KSCERATO,DreamHack Open Atlanta 2018 North America Closed Qualifier,0.92
KSCERATO,DreamHack Open Atlanta 2018 North America Open Qualifier,1.80
KSCERATO,Toyota Master Bangkok 2018 North America Qualifier,1.02
KSCERATO,ECS Season 6 North America Challenger Cup,1.17
KSCERATO,EPICENTER 2018 North America Closed Qualifier,1.00
KSCERATO,EPICENTER 2018 North America Open Qualifier #1,1.38
KSCERATO,MSI MGA North America Closed Qualifier,1.55
KSCERATO,MSI MGA North America Open Qualifier #1,1.43
KSCERATO,Americas Minor - FACEIT Major 2018,0.89
KSCERATO,ZOTAC Cup Masters 2018 Americas Regional Finals,1.22
KSCERATO,Americas Minor South America Open Qualifier #2 - FACEIT Major 2018,1.17
KSCERATO,Alienware Liga Pro Gamers Club - MAY/18,1.21
KSCERATO,Americas Minor South America Open Qualifier #1 - FACEIT Major 2018,1.28
KSCERATO,Aorus League Invitational,1.31
KSCERATO,ESL Latin America League Season 1 Finals,1.41
KSCERATO,GG.BET Ascensão,1.25
KSCERATO,ZOTAC Cup Masters 2018 South America Open Qualifier,1.23
KSCERATO,ESL One Belo Horizonte South America Closed Qualifier,1.29
KSCERATO,Alienware Liga Pro Gamers Club - APR/18,1.20
KSCERATO,ESL Brazil Premier League Season 5,1.29
KSCERATO,ESL Latin America League Season 1,1.36
KSCERATO,Aorus League 2018 Season 1 Brazil Finals,1.25
KSCERATO,ESL Latin America League Season 1 Closed Qualifier,1.00
KSCERATO,ESEA Open Season 27 Brazil,1.28
KSCERATO,Alienware Liga Pro Gamers Club - MAR/18,1.30
KSCERATO,Aorus League 2018 Season 1 Brazil,1.35
KSCERATO,Alienware Liga Pro Gamers Club - FEB/18,1.09
KSCERATO,Alienware Liga Pro Gamers Club - NOV/17,0.91
KSCERATO,WCA 2017 South America Finals,0.94
Kaze,ESL One Cologne 2019 Asia Closed Qualifier,1.27
Kaze,IEM Sydney 2019,1.02
Kaze,ESL Pro League Season 9 Asia,1.15
Kaze,DreamHack Masters Dallas 2019 China Closed Qualifier,1.18
Kaze,StarSeries i-League Season 7,1.06
Kaze,IEM Sydney 2019 Greater China Closed Qualifier,1.45
Kaze,IEM Katowice 2019 Main Qualifier,1.15
Kaze,IEM Katowice 2019 Minor Play-in,1.10
Kaze,Asia Minor - IEM Katowice 2019,1.21
Kaze,Hunt Wave League,1.10
Kaze,StarSeries i-League Season 7 Asia Qualifier,0.98
Kaze,ESL Pro League Season 8 Finals,0.71
Kaze,Asia Minor China Closed Qualifier - IEM Katowice 2019,1.29
Kaze,ESL Pro League Season 8 Asia,1.39
Kaze,PLG Grand Slam 2018 East Asia Open Qualifier,1.10
Kaze,Toyota Master Bangkok 2018 China Qualifier,1.49
Kaze,ESL Pro League Season 8 China Closed Qualifier,1.22
Kaze,ESL Pro League Season 8 China Open Qualifier #2,1.24
Kaze,IESF 2018 Malaysia Finals,1.47
Kaze,eXTREMESLAND 2018 Malaysia Regional Finals,1.10
Kaze,Asia Minor - FACEIT Major 2018,1.23
Kaze,"Asia Minor India, Pakistan & SEA Open Qualifier - FACEIT Major 2018",0.90
Kaze,DreamHack Masters Marseille 2018 China Open Qualifier,1.17
Kaze,IEM Katowice 2018 Asia Closed Qualifier,0.92
Kaze,ELEAGUE Major 2018 Main Qualifier,1.00
Kaze,Letou Invitational,1.67
Kaze,StarSeries i-League Season 4 Asia Qualifier,0.99
Kaze,CS:GO Super League 2017 Finals,1.06
Kaze,CSGOROLL Asian Masters,1.26
Kaze,Douyu CS:GO Asia Invitational #2,1.01
Kaze,China Top 2017 Shenzhen,0.59
Kaze,SL i-League Invitational Shanghai 2017,1.02
Kaze,Asia Minor - ELEAGUE Major 2018,1.21
Kaze,eXTREMESLAND 2017 Asia Finals,1.17
Kaze,WCA 2017 China Qualifier Wild Card ,1.44
Kaze,eXTREMESLAND 2017 China Regional Finals,1.26
Kaze,SL i-League Invitational Shanghai 2017 China Qualifier,1.35
Kaze,MOBAGAME Cup #1,1.51
Kaze,eXTREMESLAND 2017 China Closed Qualifier,1.68
Kaze,CS:GO Super League 2017 - Summer Season Finals,1.33
Kaze,91Lounge Cup #1,1.27
Kaze,WCA 2017 China Qualifier #2,1.31
Kaze,ZOTAC Cup Elite eSports Arena,1.11
Kaze,DreamHack Masters Malmö 2017 China Open Qualifier,1.18
Kaze,ESL One Cologne 2017 - China Closed Qualifier,1.23
Kaze,Asia Minor - PGL Major Krakow 2017,0.96
Kaze,Asia Minor China Qualifier - PGL Major Krakow 2017,1.45
Kaze,BeyondGodlike CS:GO SEA Pro League,1.40
Kaze,ZEN Esports Network League Season 1,1.18
Kaze,ZEN Esports Network League Season 1 Last Chance Qualifier,1.24
Kaze,The Shootout Season 3,1.24
Kaze,WESG 2016 World Finals,1.21
Kaze,WCA 2016 Finals,1.34
Kaze,WESG 2016 Asia-Pacific Regional Finals,1.32
Kaze,PGL Regional Minor Championship Asia - ELEAGUE Major 2017,1.26
Kaze,fpsGOD Super League Winter,1.48
Kaze,PGL eGG Minor SEA Qualifier,1.47
Kaze,eXTREMESLAND 2016 Asia Finals,1.29
Kaze,Mr. Cat Masters Asian,1.29
Kaze,ESEA Open Season 22 Asia,1.21
Kaze,MixBOT Pro-League Golden,1.29
Kaze,WCA Season 1 APAC Finals,1.05
Kaze,Rising Stars SEA Promotional Cup,1.02
Kaze,WCA 2016 Asia-Pacific Qualifier,1.21
Kaze,DreamHack Masters Malmö 2016 Asia Closed Qualifier,1.30
Kaze,Born To Win Invitational League #1,1.34
Kaze,IEM Taipei 2016,1.20
Kaze,SoStronk KOTH Asia #2,0.72
Kaze,SoStronk Challenger Asia #1,1.22
Kaze,SoStronk KOTH Asia #1,1.18
Kaze,D!ngIT CS:GO Asia Invitational Season 1,1.13
Kaze,MixBOT Pro-League Invite Season 2,1.10
Kaze,MixBOT Pro-League Invite Season 1,1.40
Kaze,DreamHack Open Cluj-Napoca 2015 Asian pre-qualifier,1.04
Kaze,World Championships 2015 Asian Qualifier,1.13
Kaze,ESL One Cologne 2015 Asian Qualifier,1.26
Kaze,BenQ All-Star Showmatch #5,1.37
Kaze,FACEIT SEA Launch Cup,1.42
Kaze,Rising Stars Asia #1,1.10
Kaze,Showmatch CS:GO,1.27
Kaze,CS:GO showmatch,0.92
Kaze,WESG 2016 Malaysia & Indonesia,1.35
Freeman,IEM Sydney 2019,1.16
Freeman,ESL Pro League Season 9 Asia,1.14
Freeman,DreamHack Masters Dallas 2019 China Closed Qualifier,1.02
Freeman,StarSeries i-League Season 7,1.04
Freeman,IEM Sydney 2019 Greater China Closed Qualifier,1.13
Freeman,WESG 2018 World Finals,0.88
Freeman,IEM Katowice 2019 Main Qualifier,1.02
Freeman,IEM Katowice 2019 Minor Play-in,1.14
Freeman,Asia Minor - IEM Katowice 2019,1.32
Freeman,Hunt Wave League,1.00
Freeman,StarSeries i-League Season 7 Asia Qualifier,1.12
Freeman,ESL Pro League Season 8 Finals,0.88
Freeman,Asia Minor China Closed Qualifier - IEM Katowice 2019,1.38
Freeman,WESG 2018 Hong Kong Regional Finals,1.53
Freeman,ESL Pro League Season 8 Asia,1.33
Freeman,PLG Grand Slam 2018 East Asia Open Qualifier,0.90
Freeman,Toyota Master Bangkok 2018 China Qualifier,1.24
Freeman,ESL Pro League Season 8 China Closed Qualifier,1.24
Freeman,ESL Pro League Season 8 China Open Qualifier #2,1.07
Freeman,ZOTAC Cup Masters 2018 Grand Finals,0.54
Freeman,IEM Chicago 2018 Asia Closed Qualifier,1.01
Freeman,StarSeries i-League Season 6 Asia Qualifier,1.16
Freeman,MSI MGA Asia-Pacific Closed Qualifier,1.28
Freeman,eXTREMESLAND 2018 China Closed Qualifier,1.35
Freeman,MSI MGA Asia-Pacific Last Chance Qualifier,1.35
Freeman,Asia Minor - FACEIT Major 2018,1.02
Freeman,DreamHack Masters Stockholm 2018 China Closed Qualifier,1.24
Freeman,IEM Shanghai 2018 China Closed Qualifier,1.04
Freeman,CS:GO Asia Championships 2018,0.88
Freeman,StarSeries i-League Season 5,0.96
Freeman,Asia Minor China Open Qualifier - FACEIT Major 2018,1.32
Freeman,CS:GO Asia Championships 2018 China Qualifier,1.13
Freeman,ESL One Cologne 2018 Asia Closed Qualifier,1.09
Freeman,StarSeries i-League Season 5 Asian Qualifier,1.44
Freeman,WCA 2017 Finals,1.25
Freeman,Pro Gamer League Asian Invitational 2018,1.16
Freeman,IEM Sydney 2018 Asian Open Qualifier #1,1.16
Freeman,Daddyskins Asia Super League,1.30
Freeman,Letou Invitational,1.52
Freeman,CS:GO Super League 2017 Finals,1.42
Freeman,CSGOROLL Asian Masters,1.29
Freeman,Douyu CS:GO Asia Invitational #2,1.04
Freeman,WEGL 2017 Super Fight Invitational,1.14
Freeman,eXTREMESLAND 2017 Asia Finals,1.46
Freeman,China Top 2017 Kunshan,1.19
Freeman,eXTREMESLAND 2017 China Regional Finals,1.43
Freeman,WCA 2017 China Qualifier Wild Card ,1.61
Freeman,SL i-League Invitational Shanghai 2017 China Qualifier,1.22
Freeman,MOBAGAME Cup #1,1.50
Freeman,eXTREMESLAND 2017 China Closed Qualifier,1.58
Freeman,CS:GO Super League 2017 - Summer Season Finals,1.07
Freeman,91Lounge Cup #1,1.19
Freeman,ROG MASTERS 2017 China Regional Finals,1.19
Freeman,CS:GO Super League 2017 - Summer Season,1.16
Freeman,DreamHack Masters Malmö 2017 Asia-Oceania Closed Qualifier,1.28
Freeman,WCA 2017 China Qualifier #2,1.39
Freeman,ZOTAC Cup Elite eSports Arena,1.19
Freeman,DreamHack Masters Malmö 2017 China Open Qualifier,1.32
Freeman,Infinite Challenge Cup Weekly #3,1.21
Freeman,ESL One Cologne 2017 - China Closed Qualifier,1.10
Freeman,Infinite Challenge Cup Weekly #1,1.09
Freeman,Asia Minor China Qualifier - PGL Major Krakow 2017,1.27
Freeman,IEM Sydney 2017,0.74
Freeman,CS:GO Super League 2017 - Spring Season,0.90
Freeman,WCA 2017 China Qualifier #1,1.25
Freeman,IEM Sydney 2017 China and Mongolia Qualifier,1.29
Freeman,Razer Rising Stars South-East Asian League,1.43
Freeman,WESG 2016 World Finals,0.93
Freeman,The Masters 2017 -  Amateurs,1.07
Freeman,WESG 2016 Asia-Pacific Regional Finals,1.26
Freeman,ZOTAC World Cup,0.96
Freeman,eSports Festival 2016,1.09
Freeman,ROG CS:GO Hong Kong Tournament,1.47
Freeman,World Championships 2016 Asian Qualifier,1.30
Freeman,DreamHack Masters Malmö 2016 Asia Open Qualifier,1.66
Freeman,Showmatch CS:GO,1.11
Freeman,"WESG 2016 Taiwan, Hong Kong & Macau",1.16
NiKo,BLAST Pro Series Miami 2019,1.44
NiKo,ESL Pro League Season 9 Europe,1.37
NiKo,StarSeries i-League Season 7,1.26
NiKo,BLAST Pro Series São Paulo 2019,1.06
NiKo,ECS Season 7 Europe Week 1,1.47
NiKo,IEM Katowice 2019,1.15
NiKo,ELEAGUE CS:GO Invitational 2019,1.10
NiKo,iBUYPOWER Masters 2019,1.41
NiKo,BLAST Pro Series Lisbon 2018,1.03
NiKo,IEM Chicago 2018,1.24
NiKo,BLAST Pro Series Copenhagen 2018,1.11
NiKo,EPICENTER 2018,1.33
NiKo,ECS Season 6 Europe,1.11
NiKo,ESL Pro League Season 8 Europe,1.12
NiKo,ESL One New York 2018,1.22
NiKo,FACEIT Major 2018,1.19
NiKo,DreamHack Masters Stockholm 2018,1.36
NiKo,ELEAGUE CS:GO Premier 2018,1.31
NiKo,ESL One Cologne 2018,1.23
NiKo,ESL One Belo Horizonte 2018,1.39
NiKo,ECS Season 5 Finals,1.25
NiKo,ESL Pro League Season 7 Finals,1.35
NiKo,IEM Sydney 2018,1.23
NiKo,DreamHack Masters Marseille 2018,1.21
NiKo,V4 Future Sports Festival,1.19
NiKo,ECS Season 5 Europe,1.28
NiKo,IEM Katowice 2018,1.31
NiKo,StarSeries i-League Season 4,1.16
NiKo,ESL Pro League Season 7 Europe,1.15
NiKo,ELEAGUE Major 2018,1.25
NiKo,ELEAGUE Major 2018 Main Qualifier,1.24
NiKo,ECS Season 4 Finals,1.22
NiKo,ESL Pro League Season 6 Finals,1.15
NiKo,BLAST Pro Series Copenhagen 2017,1.35
NiKo,IEM Oakland 2017,1.18
NiKo,EPICENTER 2017,1.19
NiKo,EPICENTER 2017 Wild Card Qualifier,1.18
NiKo,ECS Season 4 Europe,1.19
NiKo,EPICENTER 2017 Europe Closed Qualifier,1.46
NiKo,ESL One New York 2017,1.70
NiKo,ELEAGUE CS:GO Premier 2017,1.22
NiKo,DreamHack Masters Malmö 2017,1.20
NiKo,ESL Pro League Season 6 Europe,1.14
NiKo,PGL Major Krakow 2017,1.12
NiKo,ESL One Cologne 2017,1.23
NiKo,ECS Season 3 Finals,1.23
NiKo,IEM Sydney 2017,1.21
NiKo,ECS Season 3 Europe,1.35
NiKo,SL i-League StarSeries Season 3 Finals,1.21
NiKo,IEM Katowice 2017,1.22
NiKo,DreamHack Masters Las Vegas 2017,1.48
NiKo,ESL Pro League Season 5 Europe,1.11
NiKo,IEM Katowice 2017 EU Closed Qualifier,1.24
NiKo,ELEAGUE Major 2017,1.05
NiKo,DreamHack Masters Las Vegas 2017 Europe Closed Qualifier,1.37
NiKo,ELEAGUE Major Main Qualifier,1.52
NiKo,IEM Oakland 2016,0.97
NiKo,ESL Pro League Season 4 Finals,1.15
NiKo,ELEAGUE Season 2,1.05
NiKo,ECS Season 2 Europe,1.13
NiKo,Gfinity CS:GO Invitational 2016,1.16
NiKo,ESL One New York 2016 Europe Qualifier,1.18
NiKo,EPICENTER: Moscow EU Closed Qualifier,1.10
NiKo,ESL Pro League Season 4 - Europe,1.28
NiKo,World Championships 2016 European Qualifier,1.24
NiKo,ESL One Cologne 2016,1.07
NiKo,ESL One Cologne 2016 Main Qualifier,1.41
NiKo,ELEAGUE Season 1,1.21
NiKo,DreamHack Masters Malmö 2016,1.28
NiKo,ECS Season 1,1.20
NiKo,ECS Season 1 Qualifier,1.25
NiKo,MLG Columbus 2016 All-Star Match,1.19
NiKo,MLG Columbus 2016,1.30
NiKo,DreamHack Masters Malmö 2016 Europe Closed Qualifier #1,1.40
NiKo,IEM Katowice 2016,1.51
NiKo,MLG Columbus 2016 Main Qualifier,1.37
NiKo,Acer Predator Masters powered by Intel Season 2 Finals,1.38
NiKo,ESL Pro League Season 3,1.22
NiKo,IEM Katowice 2016 EU Qualifier #2,0.89
NiKo,DreamHack ZOWIE Open Leipzig 2016,1.30
NiKo,ELEAGUE Road to Vegas Closed EU Qualifier,0.84
NiKo,Game Show Global eSports Cup 2016,0.55
NiKo,CEVO Professional Season 8 Finals,1.21
NiKo,DreamHack Open Cluj-Napoca 2015,1.16
NiKo,Acer Predator Masters powered by Intel Season 2,1.34
NiKo,DreamHack Open Cluj-Napoca 2015 Qualifier at DreamHack Open Stockholm,1.15
NiKo,ESL ESEA Pro League Season 2,1.21
NiKo,Gaming Paradise 2015,1.04
NiKo,PGL Season 1,1.17
NiKo,PGL Season 1 Replacement Qualifier,1.07
NiKo,99Damage League Season 1,1.20
NiKo,DreamHack Open London 2015 Closed Qualifier,1.35
NiKo,CEVO Professional Season 8,1.13
NiKo,World Championships 2015 European Qualifier,1.15
NiKo,IEM Gamescom 2015,1.05
NiKo,Gaming Paradise Inhouse Qualifier,1.28
NiKo,99Damage Arena #8,1.04
NiKo,ESL ESEA Pro League Season 1,0.88
NiKo,Acer Predator Masters powered by Intel Season 1,1.06
NiKo,ESL Frühlingsmeisterschaft 2015 Finals,1.70
NiKo,CEVO Professional Season 7,1.09
NiKo,ESEA Invite Season 18 Global Finals,1.13
NiKo,ESEA Invite Season 18 All-Star,0.71
NiKo,Global Offensive Champions League Season 1,1.10
NiKo,Game Show CS:GO League Season 2,1.06
NiKo,99Damage Arena #4,1.41
NiKo,New Year Invitational,1.39
NiKo,South East Europe Championship,1.13
NiKo,European Championship 2014,1.08
NiKo,Gaming Challenge 2014,1.37
NiKo,GSL Egamingbets Cup,1.01
NiKo,SLTV StarSeries IX,1.06
NiKo,SteelSeries CS:GO Calling,1.27
NiKo,SLTV StarSeries VIII Finals,1.11
NiKo,Belgrade Gaming Festival 2013,1.46
NiKo,SLTV StarSeries VIII,1.13
NiKo,European Championship 2013,1.17
NiKo,RaidCall EMS One Fall 2013 Group Stage,1.06
NiKo,RaidCall EMS One Fall 2013 Cup #4,1.10
NiKo,European Championship 2013 Qualification Round 2,1.85
NiKo,RaidCall EMS One Fall 2013 Cup #3,1.29
NiKo,DreamHack Bucharest 2013,1.22
NiKo,RaidCall EMS One Fall 2013 Cup #2,1.03
NiKo,RaidCall EMS One Fall 2013 Cup #1,0.59
NiKo,MSI Beat it! 2013 EU Open Qualifier #3,1.29
NiKo,RaidCall EMS One Summer 2013 Group Stage,1.02
NiKo,RaidCall EMS One Summer 2013 Cup #4,0.84
NiKo,RaidCall EMS One Summer 2013 Cup #3,1.15
NiKo,RaidCall EMS One Summer 2013 Cup #2,1.31
NiKo,Fnatic FragOut League Season 2,0.93
NiKo,RaidCall EMS One Summer 2013 Cup #1,1.38
NiKo,FACEIT Saturday Spring Cup #2,1.19
NiKo,Mad Catz Vienna,1.18
NiKo,Showmatch CS:GO,0.84
NiKo,BenQ All-Star Showmatch #8,1.25
Sonic,ESL One Cologne 2019 North America Closed Qualifier,1.10
Sonic,ESEA MDL Season 31 North America,1.43
Sonic,ECS Season 7 North America Week 3,0.77
Sonic,ESL One Cologne 2019 North America Open Qualifier 1,1.43
Sonic,DreamHack Masters Dallas 2019 North America Closed Qualifier,1.18
Sonic,DreamHack Masters Dallas 2019 North America Open Qualifier,1.27
Sonic,WESG 2018 World Finals,0.97
Sonic,ECS Season 7 North America Pinnacle Cup,1.21
Sonic,IEM Sydney 2019 North America Open Qualifier 2,1.10
Sonic,IEM Sydney 2019 North America Open Qualifier 1,1.24
Sonic,Americas Minor - IEM Katowice 2019,1.02
Sonic,ESEA MDL Season 30 North America,1.16
Sonic,DreamHack Invitational Mumbai,1.17
Sonic,Americas Minor North America Closed Qualifier - IEM Katowice 2019,1.17
Sonic,WESG 2018 South Africa,1.28
Sonic,DreamHack Open Winter 2018,1.09
Sonic,Americas Minor North America Open Qualifier 3 - IEM Katowice 2019,1.38
Sonic,Americas Minor North America Open Qualifier 2 - IEM Katowice 2019,1.11
Sonic,DreamHack Open Winter 2018 North America Closed Qualifier,1.47
Sonic,DreamHack Open Winter 2018 North America Open Qualifier,1.95
Sonic,Americas Minor North America Open Qualifier 1 - IEM Katowice 2019,1.14
Sonic,DreamHack Open Atlanta 2018 North America Open Qualifier,1.09
Sonic,Toyota Master Bangkok 2018 North America Qualifier,1.18
Sonic,ECS Season 6 North America Challenger Cup,1.04
Sonic,ESEA MDL Season 29 North America,1.22
Sonic,ECS Season 6 North America Qualifier 1,1.38
Sonic,EPICENTER 2018 North America Closed Qualifier,1.11
Sonic,EPICENTER 2018 North America Open Qualifier #4,1.21
Sonic,EPICENTER 2018 North America Open Qualifier #3,1.09
Sonic,IEM Chicago 2018 North America Closed Qualifier,1.07
Sonic,ESEA MDL Season 28 North America All-Star Game,0.88
Sonic,StarSeries i-League Season 6 North America Qualifier,1.13
Sonic,Americas Minor North America Closed Qualifier - FACEIT Major 2018,0.91
Sonic,ESL One New York 2018 North America Open Qualifier,1.07
Sonic,ZOTAC Cup Masters 2018 North America Closed Qualifier,1.12
Sonic,Americas Minor North America Open Qualifier #1 - FACEIT Major 2018,1.14
